Id,SalePrice
1647,152025.00396303777
1648,130024.26648675812
1649,137690.09213189236
1650,110009.69349944973
1651,121906.82121610384
1652,99091.54993748771
1653,100131.19995468199
1654,144532.6095088317
1655,134647.59833550616
1656,142144.41625896428
1657,149783.42239612679
1658,142936.93986338223
1659,128727.87681980642
1660,154310.69392762252
1661,476008.8195313791
1662,395589.18618653226
1663,380971.64084158436
1664,581510.4634622898
1665,310048.933052427
1666,300311.001161181
1667,389686.26804656815
1668,324310.5507557079
1669,291194.4150926741
1670,342532.77190796525
1671,264904.04797051375
1672,419299.8244491948
1673,290198.0483811365
1674,237615.7309862113
1675,197082.33603750367
1676,200017.90100987663
1677,226257.58151354565
1678,472892.12703381205
1679,396328.043005468
1680,327990.4247528288
1681,246459.7774276953
1682,309207.3165862676
1683,184490.11606216128
1684,171145.83731143954
1685,167037.80719626698
1686,166325.86271363817
1687,160138.78712558
1688,183336.29885481342
1689,187012.57082235368
1690,190473.52454600102
1691,178415.3674856518
1692,245256.4709666823
1693,167176.19572271314
1694,181425.47091841462
1695,162210.50334943162
1696,275836.3561729836
1697,169184.1652170643
1698,343057.11946570803
1699,301629.55973657884
1700,254258.14285927668
1701,273557.138260323
1702,240843.13558848135
1703,232031.12307973768
1704,266259.85485172115
1705,220814.47330987483
1706,402645.3418730094
1707,213272.05711177186
1708,209445.72248626195
1709,266681.3873299459
1710,231143.22037413044
1711,273060.07779310015
1712,258940.2668327126
1713,296442.2362655306
1714,226484.7475803077
1715,212294.38842388088
1716,182009.1998196277
1717,171231.9986399452
1718,134784.74343851174
1719,205729.58309961512
1720,236886.29766862775
1721,152158.12672165447
1722,118523.28918090231
1723,151175.51707455382
1724,194569.24235009204
1725,232013.46494559158
1726,180783.73585191023
1727,150377.16384040058
1728,157510.95064737243
1729,161610.7890037955
1730,153670.63992719963
1731,114640.35773074195
1732,130286.71824551171
1733,110359.41478146374
1734,124966.58232702049
1735,117236.93674629681
1736,105009.73559683443
1737,304895.62657465314
1738,258977.78084886685
1739,221252.2154850307
1740,220902.26381157857
1741,202114.1110071186
1742,171123.6482951905
1743,174659.5245803239
1744,361611.50870211865
1745,214463.58789559736
1746,168871.85716232145
1747,214006.68483528067
1748,217356.46288496864
1749,138661.5361471289
1750,120853.73561527852
1751,242834.22836736852
1752,112914.55050979884
1753,151518.96042198318
1754,193809.65031302214
1755,173193.74124995177
1756,126835.22828458421
1757,118829.34988840586
1758,141976.58657888332
1759,158618.45859398815
1760,154099.07845414
1761,149817.71599196288
1762,176956.83421671018
1763,176599.61893435218
1764,111668.47073046085
1765,144294.85276540217
1766,192315.01999133834
1767,237963.225743557
1768,140199.81724479567
1769,164131.35538503842
1770,151085.3301746533
1771,116288.60343272053
1772,138867.19537830565
1773,117232.8672815139
1774,137420.07636832242
1775,135272.81132206696
1776,124111.14277815801
1777,104561.55298399857
1778,142205.7111736109
1779,163122.4641048132
1780,162100.29534296299
1781,120713.16785277067
1782,89405.6872992447
1783,138596.7488575665
1784,122539.71357138288
1785,132366.12050860698
1786,139927.3449148215
1787,151100.4517582416
1788,65253.65186457823
1789,95081.24678169338
1790,85683.35227886279
1791,183784.33983449382
1792,166201.19396299735
1793,126845.63280624727
1794,155193.98486695692
1795,137623.83703544506
1796,136078.88323700827
1797,104097.45883729617
1798,122552.57526421559
1799,104438.60381575846
1800,126449.75105595653
1801,126911.29541678596
1802,121987.67472929518
1803,144800.13368711804
1804,132518.88082977632
1805,127914.5846487885
1806,110877.14599570919
1807,133103.42309756446
1808,121599.26068166894
1809,129140.52622233499
1810,138330.01969117348
1811,98556.76765819528
1812,105450.22068136408
1813,126067.19845897128
1814,103995.45377220587
1815,59735.86173190189
1816,103579.95512448734
1817,118088.58280309028
1818,156892.5217837738
1819,138674.89847411515
1820,49471.42505236934
1821,99811.9077196082
1822,147926.6657018135
1823,43695.468954276
1824,118435.41530424636
1825,152201.95757190738
1826,113525.22024561328
1827,104676.96218713098
1828,129590.96309280852
1829,104928.4547676682
1830,138277.2161857902
1831,150845.30107624785
1832,71389.19188573472
1833,135302.166060232
1834,119505.2438870704
1835,124781.23379086255
1836,118472.03542280679
1837,85708.13505325797
1838,119785.76035215256
1839,110055.08714477834
1840,152137.70346056507
1841,122679.95343097829
1842,99332.67081064198
1843,130706.8681473776
1844,133120.37724259685
1845,138915.10616315415
1846,158482.04465946154
1847,171845.05672739382
1848,61074.19609180063
1849,99866.65953919206
1850,113794.05723180727
1851,149087.48727071148
1852,112726.2686627219
1853,120238.61413777948
1854,163260.55056171407
1855,152018.54119075072
1856,213804.6326876055
1857,130037.24950761777
1858,145462.17104438966
1859,125698.4824589222
1860,150423.32807123425
1861,125081.55940660369
1862,326737.9951821451
1863,299293.7521887814
1864,299423.36338040367
1865,349580.92250619625
1866,334105.3273492441
1867,212800.92321310483
1868,283688.26328802283
1869,196993.55329292186
1870,218481.9778473404
1871,246397.23142265045
1872,168456.07243381173
1873,246554.40838262808
1874,154096.11599424767
1875,204269.8790791136
1876,201517.9320513763
1877,209543.93209621168
1878,198874.40496438698
1879,133369.79843413288
1880,130590.83074824887
1881,238179.17850208082
1882,240663.27958363877
1883,181439.87280043992
1884,203756.309105081
1885,222874.1841638445
1886,282505.7504466993
1887,207756.98240875738
1888,256422.78905363346
1889,168389.46668515686
1890,107540.22924437467
1891,114289.81763207245
1892,105878.93187775771
1893,138549.41702030477
1894,117590.36587210627
1895,132879.54176674777
1896,121337.90136388363
1897,109353.22363917441
1898,118553.69920513491
1899,162131.91242061736
1900,148807.34716481259
1901,181396.7403556292
1902,168793.95505847927
1903,237344.25547831855
1904,139403.01965938671
1905,192704.76536904517
1906,121847.10297459185
1907,196293.54426970205
1908,111586.46301898657
1909,128878.12062237294
1910,117879.14597441546
1911,227498.4132216507
1912,345373.50701463356
1913,151107.55868261855
1914,46918.85583451958
1915,322240.49341694085
1916,74900.08174000628
1917,218553.83367932812
1918,140961.76748278312
1919,177044.2792597081
1920,156782.27217519179
1921,399913.019963044
1922,324100.6559779519
1923,223939.6369656711
1924,232517.81781347704
1925,186082.42968006383
1926,394467.50884134456
1927,135527.0082658001
1928,163538.39975072426
1929,126741.17549753838
1930,128228.92283113142
1931,135078.45194149564
1932,131076.75342334717
1933,186517.3751023145
1934,181682.31212799248
1935,171473.12796229645
1936,199401.36545642227
1937,184839.0533844166
1938,175944.86524140765
1939,251482.54270246308
1940,204653.31756251323
1941,166283.52739234883
1942,173697.03817232416
1943,234724.4543908368
1944,423406.97238830134
1945,440596.84221662104
1946,136370.73920578804
1947,340158.2261180235
1948,192666.24265537495
1949,260836.17116837433
1950,183115.18197448604
1951,230975.5482150566
1952,199225.70249112562
1953,165791.70872981168
1954,179647.24154398637
1955,134634.9399401013
1956,316333.81933208066
1957,156965.65574544147
1958,267497.5489179019
1959,150460.35425328108
1960,113237.85752471504
1961,118369.23874766906
1962,97325.18861198153
1963,108867.47571396519
1964,109639.76242693524
1965,145915.5057170781
1966,148524.90501819778
1967,287155.579558885
1968,421659.42736484914
1969,394916.4376467137
1970,413856.2682044117
1971,499863.00292210595
1972,364309.5368156195
1973,268940.5694303069
1974,343178.5723349733
1975,629946.410055303
1976,272787.10385288304
1977,345966.3914533731
1978,340312.0619066498
1979,325803.44651896966
1980,221686.55185537096
1981,350847.1745590304
1982,220334.36192931535
1983,199257.94507388258
1984,164778.60644902848
1985,233710.82284085298
1986,217810.43185446836
1987,190876.4544963026
1988,171730.8792222427
1989,187492.4895118224
1990,207491.09306951094
1991,235255.26930738802
1992,214294.09342986386
1993,163715.0652977301
1994,235828.97455068046
1995,182574.58191496815
1996,268523.56268722255
1997,315260.00300332735
1998,304998.76693198655
1999,278009.34762772016
2000,316839.26445385197
2001,273600.9981533022
2002,237390.28001396928
2003,242417.06808112143
2004,264978.90440214553
2005,205953.01453988836
2006,224376.34144369702
2007,255551.81307984085
2008,226336.10694295255
2009,200527.93884455026
2010,193272.33751991935
2011,135539.86068694826
2012,172658.9061878815
2013,175130.51457006196
2014,187689.1289483907
2015,206865.5572652575
2016,189095.63528953597
2017,190363.8916465864
2018,107563.32648637061
2019,135259.7510643786
2020,91814.29911640871
2021,96034.9352187766
2022,198056.5839027465
2023,144176.99588401173
2024,288347.46099489724
2025,368806.0482251191
2026,183091.94034464966
2027,161520.32673111896
2028,148903.20520830897
2029,171387.14427481478
2030,276880.5028098806
2031,231989.849648024
2032,250422.37306036748
2033,266242.18905234017
2034,167558.6830170245
2035,244640.30311902138
2036,194539.38411130192
2037,279777.4796434152
2038,318960.6763525081
2039,221875.53217853964
2040,292435.5687077446
2041,329412.9553678439
2042,215707.4567994902
2043,184313.05191887726
2044,171859.57287007317
2045,196475.12225336683
2046,208155.54736188226
2047,141055.16632298502
2048,140700.35488352922
2049,142171.95382068964
2050,161529.6387414644
2051,106054.34087084258
2052,121166.4423115674
2053,146768.71115515346
2054,90353.98417588905
2055,144706.1734634733
2056,144163.80975954857
2057,108008.30099830587
2058,210629.06767900437
2059,132605.46550088248
2060,180410.7668189059
2061,170475.11418881817
2062,128716.0336775737
2063,124563.5070665208
2064,138207.6466702146
2065,108973.60436335922
2066,159306.74378920515
2067,94713.55729717769
2068,150726.34876616206
2069,88317.6628307011
2070,114555.19722836073
2071,94299.29680025196
2072,137247.57527364188
2073,127392.36936995172
2074,193648.8326664018
2075,151156.67683694835
2076,114066.37548681752
2077,166047.81852857838
2078,124063.0268003606
2079,126186.7761202663
2080,122902.54696809716
2081,127133.69957183482
2082,111199.18540135433
2083,150441.90200185744
2084,111316.74109427721
2085,122037.39969510215
2086,110130.46976489999
2087,118550.40688735369
2088,100558.65115142368
2089,79962.83081599986
2090,124504.21646939701
2091,124236.65769705047
2092,122226.22037134167
2093,106682.8329481677
2094,105135.60443361421
2095,157551.02290674608
2096,82745.7770743021
2097,106979.03378125247
2098,151939.0681604824
2099,57676.91779134949
2100,64706.39505092402
2101,102601.00690199647
2102,110456.91415801561
2103,110467.24003475271
2104,110359.13750205978
2105,137740.17636119566
2106,98879.67906936488
2107,184093.51425759032
2108,126917.0374355791
2109,116660.71445798529
2110,121487.80374053643
2111,144917.6644481479
2112,134088.79174894115
2113,117805.84790507765
2114,125123.02884167027
2115,165131.30887595259
2116,110665.58891209716
2117,153065.89202240008
2118,120058.93089599311
2119,120886.0761419051
2120,115359.97607136295
2121,120918.98213156243
2122,123262.8284479369
2123,81136.31776727748
2124,148172.99879320638
2125,119424.91340825825
2126,153328.29984129622
2127,173034.12258703995
2128,116748.28232618255
2129,74011.43671102836
2130,141172.70072133615
2131,137442.95640174823
2132,105516.92564127872
2133,120677.78611829429
2134,117582.67991962934
2135,130288.90851319663
2136,73244.39481733499
2137,106629.67192699309
2138,131871.720812434
2139,145501.79107801328
2140,139507.07055746438
2141,156137.69651428
2142,135503.44644879058
2143,142907.19974992145
2144,132612.3733779246
2145,141257.32995169764
2146,175978.44416918932
2147,139144.7946209653
2148,129121.6024779049
2149,136002.01463575158
2150,225815.59135406336
2151,111352.56596076164
2152,185922.76619369895
2153,162977.50025726086
2154,97686.19269976643
2155,138199.52882709744
2156,276895.5070382807
2157,232166.23982491196
2158,234911.20663184673
2159,198816.84967419505
2160,180023.29647981454
2161,232622.48951944083
2162,430837.9243373189
2163,365778.4439648069
2164,235092.47584422058
2165,217107.10651219313
2166,156760.68374794172
2167,226340.78956080196
2168,210497.2351268862
2169,198123.39616034008
2170,219978.47888397225
2171,165451.30831685348
2172,131896.91228657129
2173,176003.04202569107
2174,229967.6605887194
2175,270331.4990050475
2176,311812.8374349249
2177,235331.41354820598
2178,210820.11091315214
2179,135089.19616439502
2180,207485.68329935416
2181,201282.94047342107
2182,225205.62036986157
2183,190537.5614498705
2184,116608.43633785106
2185,118793.42351480677
2186,147256.00280209104
2187,141450.39580578313
2188,139399.37936458006
2189,259215.5287382353
2190,81844.02732054434
2191,77421.4800615783
2192,70234.81128623031
2193,114710.10140759547
2194,102213.5973095164
2195,113700.23759449783
2196,99543.91975672115
2197,123318.92302241686
2198,153190.97918789866
2199,218210.84651560496
2200,150998.38192564464
2201,146639.2362113494
2202,223443.15091424354
2203,142641.9628295939
2204,183500.62987808548
2205,129926.48176909328
2206,133484.0072432514
2207,242842.2520354322
2208,275539.47097611055
2209,262434.01566306804
2210,119764.21970712673
2211,111876.80657255468
2212,127015.1135041138
2213,107115.35294531746
2214,116732.74207345175
2215,102952.80469694146
2216,150411.2313198269
2217,71380.07920488258
2218,66305.20576346127
2219,62778.995279356444
2220,59473.78754284501
2221,319882.0627271496
2222,297218.17215955345
2223,285897.2330894553
2224,201160.30288957563
2225,125128.69925056493
2226,190418.0015116709
2227,189153.02288326534
2228,273851.34272962686
2229,250186.63491583822
2230,155737.54628769954
2231,219437.6429515301
2232,188663.24659787977
2233,189286.02439181434
2234,238880.05401918842
2235,221363.31263922327
2236,254105.23577590846
2237,306692.8758733482
2238,195307.446630854
2239,116595.6924706141
2240,153309.36111192039
2241,200917.6416067108
2242,126059.79847529446
2243,119566.9296426551
2244,109602.54188805755
2245,112118.95370152679
2246,144358.0894388585
2247,110532.46763940189
2248,125962.16903998841
2249,120320.41587434261
2250,128287.24278298812
2251,120696.72486054024
2252,185698.3141173704
2253,159147.03474564207
2254,177932.6768273858
2255,182409.73089979548
2256,165100.5185377561
2257,208545.0942834572
2258,158228.36284286215
2259,174884.0379291266
2260,146248.5876411555
2261,208383.0439604512
2262,228262.47507848588
2263,430471.63091784634
2264,594520.4374500995
2265,147795.13678585456
2266,349034.3025516725
2267,411218.4443195371
2268,515260.35343106464
2269,148339.1190316117
2270,196546.8900696932
2271,209307.87198294312
2272,177672.85852676313
2273,155558.52681619523
2274,185530.90157892375
2275,165766.87334527075
2276,188594.40968672725
2277,184580.93309107862
2278,147245.12005369156
2279,138320.13768023395
2280,117388.82212158453
2281,158730.6249378886
2282,185608.6632099382
2283,108975.06631807581
2284,123623.78382142914
2285,151897.42911416304
2286,124230.20833861409
2287,373197.29448121536
2288,276694.86577192706
2289,358806.5724114873
2290,466632.97763542744
2291,343588.2316412256
2292,452099.55282866734
2293,497555.55356118263
2294,404429.94827243773
2295,487577.0139248617
2296,286407.65922059596
2297,366348.6992433803
2298,379483.6168136128
2299,352979.3160866379
2300,326555.03542253387
2301,316575.48655231466
2302,255356.4050251296
2303,238547.70755650554
2304,237347.87864680367
2305,198625.5592883293
2306,198390.13374386172
2307,209012.77984474166
2308,252550.23030308125
2309,295057.0105203281
2310,206577.0403898343
2311,206300.6042265261
2312,184029.71263345596
2313,174861.60018788284
2314,182545.92296669786
2315,181147.39240076838
2316,200409.11756123498
2317,197940.5856783931
2318,182432.58203856266
2319,184131.5303611204
2320,182127.67073283182
2321,239613.28591251746
2322,183456.107995663
2323,200269.80738517325
2324,174059.16698315874
2325,211223.08276142844
2326,174589.91821377137
2327,198691.38718371818
2328,215675.15817468934
2329,197611.1023045148
2330,185863.0919599033
2331,337506.88101242436
2332,388619.7071603941
2333,308077.75468673103
2334,259963.2289485046
2335,279553.98460635333
2336,308193.57488612505
2337,190710.6706346248
2338,249468.2010272976
2339,202258.14362463026
2340,383984.8083548615
2341,211056.15594838597
2342,226451.29758581903
2343,217737.79580414368
2344,204624.44305605305
2345,220040.9018172207
2346,217162.47573170005
2347,211405.56959722503
2348,242172.94935493925
2349,185747.06684388025
2350,320048.151871355
2351,279888.3164739469
2352,255455.75771270282
2353,262650.81197017134
2354,145333.44407589847
2355,144028.7395923389
2356,148719.6000767581
2357,190404.08125308293
2358,200535.01028507823
2359,131986.75375648215
2360,114704.11995839262
2361,149399.78358845945
2362,282332.93096608465
2363,135091.23502642053
2364,139809.9700082183
2365,214602.95562237044
2366,189049.05367974017
2367,218108.1942437614
2368,211377.0272844833
2369,221560.16708412493
2370,167122.76805740444
2371,163276.61050552895
2372,198879.8866437644
2373,287229.6721326056
2374,339127.47810568433
2375,244611.85703301823
2376,298789.9487017703
2377,349156.5506864791
2378,172204.71860312796
2379,195709.17519803808
2380,147484.7026840708
2381,172204.0704720393
2382,199102.09610839072
2383,200495.5019251707
2384,240175.65833581076
2385,159045.82875123597
2386,131917.44707123257
2387,131542.21642117103
2388,97344.72794219806
2389,112530.12832157266
2390,157221.94001077954
2391,135725.08234198636
2392,112968.06288194898
2393,186249.55098563997
2394,144705.82394136515
2395,211452.9969206185
2396,138247.18686321765
2397,234366.28540804746
2398,129526.32607625752
2399,68368.49605031082
2400,70720.30920807975
2401,126984.56966224682
2402,139478.35542045304
2403,146775.5338088141
2404,152046.4866851261
2405,152745.04542582415
2406,138514.04876475938
2407,129718.64197785039
2408,137323.34559375673
2409,120768.45117140788
2410,165925.79420167886
2411,114480.61735792345
2412,154618.05602968525
2413,125869.37584562876
2414,167005.913260713
2415,138304.4453647784
2416,124459.4201819517
2417,130022.4026506646
2418,133678.15614155555
2419,128930.81106088437
2420,122404.73849060347
2421,156279.87505879925
2422,106325.8474450883
2423,121991.73882888647
2424,158090.9147697121
2425,204454.79695589916
2426,127507.70272782887
2427,135003.33202185438
2428,174877.9282200263
2429,109863.93771097285
2430,130697.72551784458
2431,107123.94830963785
2432,147101.99671858747
2433,143827.5255022596
2434,138067.1265867266
2435,152330.33998172623
2436,109296.7701340112
2437,105427.35623204446
2438,121384.44374022228
2439,99598.49510997579
2440,121600.97523051822
2441,86044.67602924578
2442,94163.12581234812
2443,127191.03876859308
2444,141885.13826732474
2445,94511.94764041764
2446,141525.17532358743
2447,177965.7384481627
2448,123742.5450610061
2449,107769.95480343293
2450,149331.78285062924
2451,94637.6010826344
2452,198329.53048235303
2453,97723.02183386846
2454,117242.59165479479
2455,104805.53919170541
2456,169013.17937811487
2457,157401.09641570182
2458,133984.40303653042
2459,122628.97016288576
2460,142633.97146460926
2461,129171.03734178316
2462,136532.9276757753
2463,127488.40583062245
2464,189489.02005608834
2465,134360.00702410415
2466,125215.4490298857
2467,120427.97990374565
2468,72076.21456151351
2469,95236.74928896312
2470,191714.94306174034
2471,208646.94540202894
2472,168397.5441877742
2473,122153.8686291899
2474,72356.31567147661
2475,214290.46080298966
2476,116219.55151002716
2477,118293.42173850245
2478,160267.96945480135
2479,108148.9545685411
2480,156527.65335387096
2481,118113.24368966956
2482,112835.32722696624
2483,106831.57654522662
2484,121524.52842894183
2485,124840.32002473775
2486,153359.5163989668
2487,149453.4953806067
2488,166190.95539219366
2489,151136.63656655484
2490,139951.83853997506
2491,87033.5536434263
2492,188392.46024069012
2493,150730.06177134698
2494,132265.15249408776
2495,82154.70325666336
2496,225565.6497138804
2497,153743.72986928272
2498,112276.73530602215
2499,82739.98862185591
2500,127595.26059291707
2501,140748.7473083941
2502,137106.93665888824
2503,89432.52605635964
2504,204830.7060243719
2505,244484.5847834577
2506,241065.83884580957
2507,270658.5829046033
2508,244061.60004177724
2509,220264.04220298995
2510,214918.30754022326
2511,174383.67256676365
2512,212157.3073264257
2513,223559.16319360488
2514,303915.99650133733
2515,154039.4539289692
2516,176953.0064434323
2517,152987.89123761895
2518,160253.03078688312
2519,239255.0852916255
2520,222338.49896660994
2521,181868.85894186638
2522,223902.3269427779
2523,115545.89168967032
2524,135868.53579859104
2525,153637.13644179914
2526,136093.02639759413
2527,114474.49227249112
2528,142065.58891272283
2529,123845.25123251643
2530,129190.9629973383
2531,262261.0930421168
2532,226667.6396647188
2533,191000.90557595098
2534,239980.5674327994
2535,287994.8067623242
2536,244654.0475771457
2537,250559.73098255642
2538,182611.474557388
2539,186110.35381485728
2540,179298.0964507381
2541,178943.3109806626
2542,167511.06901489827
2543,117303.85015434097
2544,119479.53736415507
2545,132694.20607063503
2546,124204.70810485755
2547,116345.06087703512
2548,147609.7270127938
2549,153406.40755127536
2550,973615.2391440627
2551,137877.51316084334
2552,130789.85860448245
2553,77364.9637394715
2554,88573.41681392437
2555,121497.66244322518
2556,99002.74542019337
2557,105703.5543431029
2558,131790.7195577707
2559,133043.19951001913
2560,154800.35677363139
2561,144316.61420978003
2562,157672.24774865885
2563,157413.51923600736
2564,230543.88285994565
2565,150931.02459222398
2566,180960.58371759023
2567,143820.6649916732
2568,199916.61059467564
2569,248699.7766138928
2570,118198.68082476658
2571,205806.68891514445
2572,167911.3582139972
2573,228110.27165974936
2574,301576.9816669184
2575,133137.445538628
2576,123551.27127046048
2577,151481.43724592702
2578,78121.02322632761
2579,57802.84026416711
2580,74500.12036072374
2581,91152.30741262298
2582,90641.38763212021
2583,293981.08952592645
2584,176623.97436588336
2585,187961.22309140602
2586,226470.8409656727
2587,195583.85754473627
2588,151862.18945176815
2589,144287.30970611188
2590,200924.92638511088
2591,231254.97400200315
2592,213927.51790327148
2593,284574.5975684234
2594,175438.31281322558
2595,192904.87283592473
2596,277988.59636050084
2597,185182.39585877216
2598,291115.48602609936
2599,382710.7421646257
2600,162829.2810336107
2601,130546.59429352835
2602,81633.90701958364
2603,98006.5297508926
2604,89389.75500674748
2605,82541.6225244843
2606,140715.50452435197
2607,197662.2194365982
2608,172861.2826580886
2609,166410.06459372226
2610,109546.6147291489
2611,157037.4715029318
2612,162952.60304397793
2613,130640.29125195679
2614,127320.47357041623
2615,158467.0929190537
2616,142736.79217971995
2617,191533.48041057115
2618,206710.5654994495
2619,202878.11752644466
2620,190319.68656915656
2621,175414.98499506206
2622,184106.09008290202
2623,238123.47831072097
2624,300643.9354290129
2625,294874.6757467781
2626,177772.06088998928
2627,169181.90208224536
2628,563110.6913589964
2629,587521.6511213719
2630,397389.2677786923
2631,531567.5820279114
2632,460288.9945168752
2633,332451.30672300287
2634,501295.76376038685
2635,150947.66125968957
2636,166210.58845731325
2637,176830.5533933814
2638,278513.24283176946
2639,184772.14158872352
2640,152245.60924501022
2641,103640.50921502175
2642,186284.83342246417
2643,109444.11391985154
2644,118848.60932254007
2645,113018.2791525954
2646,97527.12033380472
2647,108981.52943218464
2648,144186.89518318832
2649,153322.30767839943
2650,140963.8882988757
2651,143729.02131155704
2652,406237.25768888224
2653,247625.77786619507
2654,256814.89011950287
2655,439182.38875889254
2656,319251.91544115194
2657,356899.81103797373
2658,307705.59505221085
2659,295079.27703238616
2660,357186.96466584655
2661,353047.3516876732
2662,378670.9837549259
2663,278754.70080648595
2664,281896.77852139424
2665,325329.97366219247
2666,276537.72928969417
2667,169044.48940774746
2668,177424.54510195574
2669,182516.85558089154
2670,270252.4089613941
2671,183152.0216675383
2672,194400.56400190823
2673,204207.04347446657
2674,199482.1493760933
2675,181453.96823210348
2676,185535.19595545498
2677,196903.4500772504
2678,230238.92743104664
2679,258128.50893365045
2680,290620.0641524008
2681,408019.54252142116
2682,316429.25576676126
2683,570697.1156515317
2684,307073.9676170572
2685,327515.0252407673
2686,237814.62316740424
2687,294862.73744780984
2688,203292.45700337875
2689,214768.74194578742
2690,430216.9069300802
2691,196450.73121940752
2692,143092.5461652861
2693,202953.42146665565
2694,134097.35440579464
2695,189272.26744180976
2696,183033.3562715937
2697,186805.83530588428
2698,195247.318319611
2699,173045.06339227303
2700,155469.76168821112
2701,134302.36353217546
2702,105694.43001771199
2703,122609.72975332612
2704,143295.4488168776
2705,111920.98278503065
2706,104273.73886263688
2707,115323.98863671326
2708,132210.91667850694
2709,101894.10546644761
2710,126199.13735684684
2711,264332.90376345516
2712,411182.7875008249
2713,177656.33651657493
2714,146176.04153940815
2715,174788.2075926347
2716,141889.17058883823
2717,201750.06388088863
2718,217085.03423916287
2719,147698.81251696532
2720,177199.98087411793
2721,130489.72971521007
2722,161034.63362872184
2723,131199.28923630773
2724,125946.09722714023
2725,128171.31280133054
2726,153903.52103085045
2727,167287.73130381963
2728,172796.69364045103
2729,143250.43342055715
2730,151418.58704795042
2731,122738.83136226762
2732,137008.2843769087
2733,154463.68738513306
